region,educ,age,female,industry,work_hours,wage,foreign_language,internet,alcohol,is_children,health,weight,height,smoke,year
"Республика Чувашия, Шумерля и Шумерлинский район",2,54.0,1,ОБРАЗОВАНИЕ,6.0,25000.0,1,1,1,1,0,70.0,160.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,61.0,0,ОБРАЗОВАНИЕ,10.0,13000.0,1,1,1,1,0,85.0,178.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,55.0,0,ОРГАНЫ УПРАВЛЕНИЯ,8.0,3600.0,0,0,0,0,0,70.0,170.0,1,2022
"Республика Чувашия, Шумерля и Шумерлинский район",1,61.0,1,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,24.0,15350.0,0,1,1,1,1,90.0,169.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",1,39.0,1,ЗДРАВООХРАНЕНИЕ,24.0,13100.0,0,1,1,1,0,89.0,170.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,33.0,1,СТРОИТЕЛЬСТВО,12.0,63200.0,0,1,1,0,0,66.0,167.0,1,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,49.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,65000.0,0,1,1,1,0,86.0,172.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,49.0,0,СТРОИТЕЛЬСТВО,8.0,94000.0,0,1,1,1,0,96.0,186.0,1,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,56.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",24.0,15000.0,0,1,0,1,0,72.0,168.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,57.0,0,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,20000.0,0,1,0,1,0,84.0,176.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,37.0,0,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,20000.0,0,1,0,0,0,80.0,180.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",1,32.0,1,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,20000.0,0,1,0,1,0,60.0,165.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,45.0,1,ОБРАЗОВАНИЕ,7.0,21230.0,0,1,1,1,0,58.0,164.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",2,51.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",8.0,50000.0,1,1,1,1,0,75.0,174.0,1,2022
"Республика Чувашия, Шумерля и Шумерлинский район",1,45.0,1,ФИНАНСЫ,8.0,21000.0,1,1,1,1,0,60.0,162.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,48.0,1,ЗДРАВООХРАНЕНИЕ,24.0,18000.0,0,1,0,1,0,80.0,169.0,0,2022
"Республика Чувашия, Шумерля и Шумерлинский район",0,45.0,0,СТРОИТЕЛЬСТВО,12.0,63000.0,1,1,1,1,0,70.0,171.0,1,2022
"Ставропольский край, Георгиевск и Георгиевский район",0,58.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",8.0,60000.0,0,1,0,1,1,93.0,174.0,1,2022
"Ставропольский край, Георгиевск и Георгиевский район",2,47.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,12.0,38000.0,0,1,1,1,0,78.0,175.0,0,2022
"Ставропольский край, Георгиевск и Георгиевский район",2,37.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",9.0,30000.0,0,1,1,1,1,80.0,172.0,0,2022
"Ставропольский край, Георгиевск и Георгиевский район",2,48.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,30000.0,0,1,1,1,1,120.0,174.0,1,2022
"Ставропольский край, Георгиевск и Георгиевский район",0,50.0,1,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,6000.0,0,1,1,0,1,72.0,170.0,0,2022
"Ставропольский край, Георгиевск и Георгиевский район",0,38.0,0,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",24.0,28000.0,0,1,0,1,1,85.0,175.0,0,2022
"Ставропольский край, Георгиевск и Георгиевский район",1,56.0,1,ЗДРАВООХРАНЕНИЕ,24.0,35000.0,0,1,0,1,1,96.0,170.0,0,2022
"Ставропольский край, Георгиевск и Георгиевский район",0,46.0,0,НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ,8.0,23000.0,0,1,1,1,0,77.0,175.0,1,2022
"Алтайский край, Курьинский район",0,43.0,0,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",7.0,49000.0,0,1,1,0,0,75.0,175.0,1,2022
"Тверская область, Ржев и Ржевский район",1,46.0,0,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,8.0,60000.0,0,1,1,1,0,80.0,169.0,0,2022
"Тверская область, Ржев и Ржевский район",1,67.0,1,"НАУКА, КУЛЬТУРА",4.0,13800.0,0,1,1,0,0,59.0,158.0,1,2022
"Тверская область, Ржев и Ржевский район",1,26.0,0,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",8.0,25000.0,0,1,0,0,0,55.0,189.0,0,2022
"Тверская область, Ржев и Ржевский район",1,52.0,0,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,8.0,27000.0,0,1,0,1,0,70.0,177.0,1,2022
Саратов,0,57.0,1,"ТРАНСПОРТ, СВЯЗЬ",8.0,23000.0,0,1,1,1,0,57.0,156.0,1,2022
Саратов,2,46.0,1,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",7.0,19000.0,0,1,1,1,0,103.0,164.0,0,2022
Саратов,1,48.0,0,"ТРАНСПОРТ, СВЯЗЬ",12.0,30000.0,0,1,1,1,1,70.0,178.0,0,2022
Саратов,2,45.0,1,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,20000.0,0,1,1,1,0,85.0,164.0,0,2022
Саратов,0,42.0,0,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,8.0,20000.0,0,1,1,0,0,80.0,179.0,1,2022
Томск,0,55.0,1,ОРГАНЫ УПРАВЛЕНИЯ,5.0,17000.0,0,1,1,1,0,63.0,157.0,1,2022
Липецк,1,36.0,1,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",10.0,15000.0,0,1,1,1,0,65.0,158.0,1,2022
Липецк,2,38.0,0,СТРОИТЕЛЬСТВО,8.0,30000.0,0,1,1,1,0,85.0,170.0,1,2022
Липецк,0,27.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,19000.0,0,1,1,1,0,73.0,181.0,0,2022
Липецк,1,50.0,0,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,8.0,40000.0,0,0,1,1,0,77.0,170.0,1,2022
